,bodyType,color,fuelType,modelDate,name,numberOfDoors,productionDate,vehicleConfiguration,vehicleTransmission,engineDisplacement,enginePower,mileage,Привод,ПТС,desr_topic_0,desr_topic_1,desr_topic_2,desr_topic_4,Grp_ID,dist_2_diller_txt,ft_,km_per_year,km_per_year_power,description_l,description_l1,Комплектация_1,enginePower2user,enginePower2liter,name_1,Омыватель фар,Кожа (Материал салона),Парктроник задний,Тонированные стекла,Навигационная система,Электроскладывание зеркал,Тёмный салон,Электропривод крышки багажника,Спортивные передние сиденья,Светодиодные фары,Металлик,Система управления дальним светом,Люк,Камера задняя,"Система помощи при торможении (BAS, EBD)",Диски 18,Диски 19,Голосовое управление,Премиальная аудиосистема,Доводчик дверей,Панорамная крыша / лобовое стекло,Диски 20,CarPlay,Солнцезащитные шторки в задних дверях,Камера 360°,Пневмоподвеска,Беспроводная зарядка для смартфона,Дистанционный запуск двигателя,Система предотвращения столкновения,Система контроля слепых зон,Алькантара (Материал салона),Третий ряд сидений
1242,other,чёрный,бензин,17,4.4i 4.4 AT (320 л.с.) 4WD,5,14,ALLROAD_5_DOORS AUTOMATIC 4.4,автоматическая,4.4,320,275000,полный,Оригинал,0.02,0.01,0.01,0.94,0,0.2965967655181885,7,18333.333333333332,26.66666666666668,155,21,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,107,71.11111111111111,4.4i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,other,белый,дизель,10,30d xDrive 3.0d AT (249 л.с.) 4WD,5,6,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,249,70000,полный,Оригинал,0.01,0.0,0.0,0.97,0,0.14109523594379425,7,10000.0,190.89999999999998,261,39,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,83,80.32258064516128,30d,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1244,универсал 5 дв.,синий,бензин,20,520i 2.2 AT (170 л.с.),5,19,WAGON_5_DOORS AUTOMATIC 2.2,автоматическая,2.2,170,280000,задний,Оригинал,0.04,0.03,0.24,0.65,2,0.4444042146205902,7,14000.0,11.33333333333333,50,7,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,57,73.91304347826086,520i,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,хэтчбек 5 дв.,чёрный,бензин,9,116i 1.6 AT (136 л.с.),5,9,HATCHBACK_5_DOORS AUTOMATIC 1.6,автоматическая,1.6,136,168000,задний,Дубликат,0.01,0.0,0.0,0.96,0,0.06899895519018173,0,16800.0,59.83999999999999,187,27,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,45,79.99999999999999,116i,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,other,чёрный,дизель,6,30d 3.0d AT (249 л.с.) 4WD,5,5,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,249,126729,полный,Оригинал,0.0,0.0,0.0,0.98,0,0.49343255162239075,1,21121.5,143.81492999999998,529,74,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,83,80.32258064516128,30d,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,седан,серебристый,бензин,7,520i 2.0 AT (184 л.с.),4,7,SEDAN AUTOMATIC 2.0,автоматическая,2.0,184,86000,задний,Дубликат,0.0,0.0,0.0,0.98,0,0.12788736820220947,7,10750.0,131.25333333333333,451,73,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,61,87.61904761904762,520i,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1248,other,белый,бензин,7,428i xDrive 2.0 AT (245 л.с.) 4WD,5,6,LIFTBACK AUTOMATIC 2.0,автоматическая,2.0,245,132190,полный,Дубликат,0.0,0.13,0.21,0.66,2,0.4583356976509094,4,18884.285714285714,137.04483333333334,3776,472,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,82,116.66666666666666,428i,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,седан,чёрный,дизель,7,530d xDrive 3.0d AT (258 л.с.) 4WD,4,5,SEDAN AUTOMATIC 3.0,автоматическая,3.0,258,37000,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.02091931737959385,0,6166.666666666667,226.18,892,125,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,86,83.2258064516129,530d,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1250,other,чёрный,бензин,10,28i xDrive 3.0 AT (258 л.с.) 4WD,5,8,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,258,115886,полный,Оригинал,0.03,0.14,0.11,0.71,2,0.3775666654109955,4,12876.222222222223,158.33804,4174,527,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,86,83.2258064516129,28i,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,other,other,бензин,13,650i 4.8 AT (367 л.с.),2,12,COUPE AUTOMATIC 4.8,автоматическая,4.8,367,97000,задний,Оригинал,0.0,0.0,0.0,0.99,0,0.07056524604558945,7,7461.538461538462,248.3366666666667,581,84,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,122,74.89795918367348,650i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,седан,чёрный,бензин,5,320i 2.0 AT (184 л.с.),4,4,SEDAN AUTOMATIC 2.0,автоматическая,2.0,184,72401,задний,Оригинал,0.0,0.0,0.0,0.99,0,0.4983908236026764,8,14480.2,139.59405333333333,667,82,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,61,87.61904761904762,320i,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,other,чёрный,бензин,15,325i 2.5 AT (218 л.с.),2,13,COUPE AUTOMATIC 2.5,автоматическая,2.5,218,119300,задний,Оригинал,0.0,0.0,0.0,0.99,0,0.0941317230463028,8,8521.42857142857,131.30866666666668,958,146,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,73,83.84615384615384,325i,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,other,чёрный,дизель,11,530d xDrive 3.0d AT (258 л.с.) 4WD,5,8,LIFTBACK AUTOMATIC 3.0,автоматическая,3.0,258,185646,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.40355125069618225,1,20627.333333333332,98.34443999999999,1255,164,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,86,83.2258064516129,530d,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1255,other,синий,дизель,10,30d 3.0d AT (245 л.с.) 4WD,5,8,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,245,115000,полный,Оригинал,0.03,0.02,0.19,0.72,2,0.22950898110866547,0,12777.777777777777,151.08333333333334,84,17,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,82,79.03225806451613,30d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,седан,синий,бензин,11,550i xDrive 4.4 AT (407 л.с.) 4WD,4,9,SEDAN AUTOMATIC 4.4,автоматическая,4.4,407,170000,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.061186641454696655,0,17000.0,176.36666666666667,720,105,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,136,90.44444444444444,550i,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1257,седан,серый,дизель,5,320d xDrive 2.0d AT (190 л.с.) 4WD,4,2,SEDAN AUTOMATIC 2.0,автоматическая,2.0,190,12000,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.12937401235103607,8,4000.0,182.4,874,141,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,63,90.47619047619047,320d,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,other,белый,бензин,10,35i 3.0 AT (306 л.с.) 4WD,5,9,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,306,81000,полный,Оригинал,0.01,0.0,0.06,0.91,0,0.2846969664096832,7,8100.0,223.38,303,41,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,102,98.70967741935483,35i,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1259,other,чёрный,бензин,6,28i xDrive 2.0 AT (245 л.с.) 4WD,5,4,ALLROAD_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,245,170940,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.4439556300640106,8,34188.0,105.399,662,81,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,82,116.66666666666666,28i,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,other,other,бензин,13,35i 3.0 AT (306 л.с.) 4WD,5,12,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,306,173000,полный,Оригинал,0.01,0.0,0.0,0.97,0,0.34010279178619385,0,13307.692307692309,129.54,250,42,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,102,98.70967741935483,35i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,седан,синий,бензин,13,525i 2.5 AT (218 л.с.),4,12,SEDAN AUTOMATIC 2.5,автоматическая,2.5,218,133475,задний,Оригинал,0.0,0.0,0.0,0.99,0,0.07288443297147751,0,10267.307692307691,121.00816666666668,742,108,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,73,83.84615384615384,525i,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,other,чёрный,дизель,8,40d 3.0d AT (306 л.с.) 4WD,5,8,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,306,167000,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.04233130067586899,0,18555.555555555555,135.66,760,114,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,102,98.70967741935483,40d,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1263,седан,белый,бензин,9,320i xDrive 2.0 AT (184 л.с.) 4WD,4,8,SEDAN AUTOMATIC 2.0,автоматическая,2.0,184,83000,полный,Оригинал,0.0,0.33,0.0,0.66,3,0.4210844039916992,1,9222.222222222223,133.09333333333333,2330,336,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,61,87.61904761904762,320i,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,седан,other,дизель,18,535d 3.0d AT (272 л.с.),4,16,SEDAN AUTOMATIC 3.0,автоматическая,3.0,272,300000,задний,Оригинал,0.0,0.0,0.0,0.99,0,0.19482775032520294,0,17647.058823529413,0.0,552,78,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,91,87.74193548387096,535d,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1265,other,чёрный,дизель,9,320d xDrive 2.0d AT (190 л.с.) 4WD,5,4,LIFTBACK AUTOMATIC 2.0,автоматическая,2.0,190,74052,полный,Оригинал,0.0,0.23,0.0,0.77,3,0.35931968688964844,1,14810.4,143.1004,1820,246,||Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,63,90.47619047619047,320d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,седан,серебристый,бензин,9,320i 2.0 AT (184 л.с.),4,7,SEDAN AUTOMATIC 2.0,автоматическая,2.0,184,82000,задний,Оригинал,0.0,0.0,0.0,0.98,0,0.3329945206642151,7,10250.0,133.70666666666668,340,52,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,61,87.61904761904762,320i,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,other,синий,дизель,5,18d xDrive 2.0d AT (150 л.с.) 4WD,5,4,ALLROAD_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,150,89036,полный,Оригинал,0.02,0.01,0.01,0.94,0,0.41595831513404846,7,17807.2,105.482,110,17,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,50,71.42857142857143,18d,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,other,серебристый,бензин,21,3.0i 3.0 MT (231 л.с.) 4WD,5,18,ALLROAD_5_DOORS MECHANICAL 3.0,механическая,3.0,231,262000,полный,Оригинал,0.03,0.02,0.19,0.72,2,0.1553192287683487,0,13789.473684210527,29.26000000000001,80,14,other,77,74.51612903225806,3.0i,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,седан,белый,дизель,4,520d xDrive 2.0d AT (190 л.с.) 4WD,4,2,SEDAN AUTOMATIC 2.0,автоматическая,2.0,190,38700,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.22940635681152344,0,12900.0,165.49,771,115,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,63,90.47619047619047,520d,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1270,other,серый,дизель,7,30d 3.0d AT (249 л.с.) 4WD,5,4,ALLROAD_5_DOORS AUTOMATIC 3.0,автоматическая,3.0,249,73716,полный,Оригинал,0.0,0.16,0.0,0.84,3,0.47669318318367004,3,14743.2,187.81572000000003,3048,404,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,83,80.32258064516128,30d,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1271,other,серый,бензин,10,20i xDrive 2.0 AT (184 л.с.) 4WD,5,8,ALLROAD_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,184,82000,полный,Оригинал,0.0,0.0,0.0,0.97,0,0.1188211664557457,0,9111.111111111111,133.70666666666668,286,44,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,61,87.61904761904762,20i,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,other,белый,бензин,8,18i 2.0 AT (150 л.с.),5,6,ALLROAD_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,150,53000,задний,Оригинал,0.0,0.0,0.0,0.99,0,0.21167539060115814,8,7571.428571428572,123.5,1599,234,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,50,71.42857142857143,18i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,other,белый,бензин,11,35is 3.0 AMT (340 л.с.),2,8,ROADSTER ROBOT 3.0,роботизированная,3.0,340,56960,задний,Оригинал,0.0,0.0,0.17,0.81,2,0.43006351590156555,7,6328.888888888889,275.44533333333334,321,50,||Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,113,109.6774193548387,35is,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,седан,чёрный,бензин,8,760i 6.0 AT (544 л.с.),4,8,SEDAN AUTOMATIC 6.0,автоматическая,6.0,544,154000,задний,Оригинал,0.0,0.0,0.0,0.99,0,0.2581663429737091,0,17111.11111111111,264.74666666666667,1379,185,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,181,89.18032786885246,760i,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,other,other,бензин,11,535i xDrive 3.0 AT (306 л.с.) 4WD,5,9,LIFTBACK AUTOMATIC 3.0,автоматическая,3.0,306,57000,полный,Оригинал,0.0,0.0,0.0,0.99,0,0.34089145064353943,8,5700.0,247.86,1200,163,||Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,102,98.70967741935483,535i,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0
1276,седан,белый,бензин,12,320i 2.0 AT (156 л.с.),4,9,SEDAN AUTOMATIC 2.0,автоматическая,2.0,156,111000,задний,Оригинал,0.02,0.01,0.01,0.94,0,0.4651000499725342,0,11100.0,98.28,127,20,||Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,52,74.28571428571428,320i,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,седан,чёрный,бензин,15,740Li 4.0 AT (306 л.с.),4,14,SEDAN AUTOMATIC 4.0,автоматическая,4.0,306,287000,задний,Оригинал,0.03,0.02,0.02,0.92,0,0.2865757346153259,0,19133.333333333332,13.26,112,17,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,102,74.63414634146342,740Li,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,other,other,бензин,2,M850i xDrive 4.4 AT (530 л.с.) 4WD,2,1,COUPE AUTOMATIC 4.4,автоматическая,4.4,530,5,полный,Оригинал,0.0,0.02,0.0,0.98,0,0.4354172348976135,3,2.5,529.9911666666667,2160,311,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,177,117.77777777777777,M850i,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1279,other,синий,дизель,1,18d xDrive 2.0d AT (150 л.с.) 4WD,5,1,ALLROAD_5_DOORS AUTOMATIC 2.0,автоматическая,2.0,150,10,полный,Оригинал,0.0,0.0,0.0,1.0,0,0.37467455863952637,3,5.0,149.995,1511,218,|Элементы экстерьера|Комфорт|Салон|Безопасность|Прочее|Обзор|Мультимедиа|Защита от угона|,50,71.42857142857143,18d,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,other,other,бензин,9,328i xDrive 2.0 AT (245 л.с.) 4WD,5,7,LIFTBACK AUTOMATIC 2.0,автоматическая,2.0,245,107391,полный,Оригинал,0.0,0.0,0.0,1.0,0,0.4553361237049103,9,13423.875,157.29735,2227,317,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,82,116.66666666666666,328i,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,other,белый,дизель,11,530d 3.0d AT (245 л.с.),5,10,LIFTBACK AUTOMATIC 3.0,автоматическая,3.0,245,185000,задний,Оригинал,0.03,0.02,0.19,0.72,2,0.40352335572242737,7,16818.18181818182,93.91666666666666,50,10,|Элементы экстерьера|Комфорт|Салон|Безопасность||Обзор|Мультимедиа|Защита от угона|,82,79.03225806451613,530d,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
